zone_id	zx	zy	rx	ry	sector	feature	avg_rgb_hex
486	23	16	1	7	HILLS	NONE	#d9d5a4
486	23	16	2	7	HILLS	NONE	#e1ddb2
486	23	16	3	7	HILLS	NONE	#e4dfb8
486	23	16	4	7	HILLS	NONE	#b4a66f
486	23	16	5	7	HILLS	NONE	#d2be7e
486	23	16	6	7	HILLS	NONE	#b58e54
486	23	16	7	7	HILLS	NONE	#ab804a
486	23	16	8	7	HILLS	NONE	#7d553b
486	23	16	9	7	HILLS	NONE	#916d4b
486	23	16	0	8	HILLS	NONE	#d3ca8d
486	23	16	1	8	HILLS	NONE	#aaa46c
486	23	16	2	8	HILLS	NONE	#a9a86d
486	23	16	3	8	HILLS	NONE	#c3c08d
486	23	16	4	8	HILLS	NONE	#aba381
486	23	16	5	8	HILLS	NONE	#bfb488
486	23	16	6	8	HILLS	NONE	#c7b277
486	23	16	7	8	HILLS	NONE	#a77f4a
486	23	16	8	8	HILLS	NONE	#be934f
486	23	16	9	8	HILLS	NONE	#966b40
486	23	16	0	9	HILLS	NONE	#92886b
486	23	16	1	9	HILLS	NONE	#b1a883
486	23	16	2	9	HILLS	NONE	#a09a70
486	23	16	3	9	HILLS	NONE	#b0ac7d
486	23	16	4	9	HILLS	NONE	#79735e
486	23	16	5	9	HILLS	NONE	#c2bb9f
486	23	16	6	9	HILLS	NONE	#c2b88f
486	23	16	7	9	HILLS	NONE	#836b42
486	23	16	8	9	HILLS	NONE	#d3af67
486	23	16	9	9	HILLS	NONE	#bb955b
485	24	16	0	0	HILLS	NONE	#b28848
485	24	16	1	0	HILLS	NONE	#93663b
485	24	16	2	0	HILLS	NONE	#86583c
485	24	16	3	0	HILLS	NONE	#a27a51
485	24	16	4	0	HILLS	NONE	#c09154
485	24	16	5	0	HILLS	NONE	#ac8248
485	24	16	6	0	HILLS	NONE	#e2ce9b
485	24	16	7	0	HILLS	NONE	#e5ce7e
485	24	16	8	0	HILLS	NONE	#c2944f
485	24	16	9	0	HILLS	NONE	#a47443
485	24	16	0	1	HILLS	NONE	#eacd75
485	24	16	1	1	HILLS	NONE	#ce9f50
485	24	16	2	1	HILLS	NONE	#c09053
485	24	16	3	1	HILLS	NONE	#e6cd9f
485	24	16	4	1	HILLS	NONE	#cca774
485	24	16	5	1	HILLS	NONE	#caae84
485	24	16	6	1	HILLS	NONE	#ecdbc0
485	24	16	7	1	HILLS	NONE	#e6cc8e
485	24	16	8	1	HILLS	NONE	#cca259
485	24	16	9	1	HILLS	NONE	#a16f3c
485	24	16	0	2	HILLS	NONE	#e2c993
485	24	16	1	2	HILLS	NONE	#dfb86d
485	24	16	2	2	HILLS	NONE	#d8b366
485	24	16	3	2	HILLS	NONE	#d3b26e
485	24	16	4	2	HILLS	NONE	#b88b4e
485	24	16	5	2	HILLS	NONE	#946d4e
485	24	16	6	2	PLAINS	NONE	#efe4d2
485	24	16	7	2	HILLS	NONE	#eedfb3
485	24	16	8	2	HILLS	NONE	#d2ab6b
485	24	16	9	2	HILLS	NONE	#c19449
485	24	16	0	3	HILLS	NONE	#e6d28b
485	24	16	1	3	HILLS	NONE	#b79056
485	24	16	2	3	HILLS	NONE	#dbbc7a
485	24	16	3	3	HILLS	NONE	#cea966
485	24	16	4	3	HILLS	NONE	#a27340
485	24	16	5	3	HILLS	NONE	#845c3a
485	24	16	6	3	HILLS	NONE	#a28d7a
485	24	16	7	3	HILLS	NONE	#e2d3b1
485	24	16	8	3	HILLS	NONE	#e9d395
485	24	16	9	3	HILLS	NONE	#c39a4c
485	24	16	0	4	HILLS	NONE	#dcbf82
485	24	16	1	4	HILLS	NONE	#d4b384
485	24	16	2	4	HILLS	NONE	#e6ca83
485	24	16	3	4	HILLS	NONE	#c2964f
485	24	16	4	4	HILLS	NONE	#b07e44
485	24	16	5	4	HILLS	NONE	#956a46
485	24	16	6	4	HILLS	NONE	#5c3e30
485	24	16	7	4	HILLS	NONE	#c6b09b
485	24	16	8	4	HILLS	NONE	#e5d4ae
485	24	16	9	4	HILLS	NONE	#dabe7d
485	24	16	0	5	HILLS	NONE	#d1b075
485	24	16	1	5	HILLS	NONE	#e6cd9b
485	24	16	2	5	HILLS	NONE	#debc6f
485	24	16	3	5	HILLS	NONE	#b98641
485	24	16	4	5	HILLS	NONE	#9e6c3a
485	24	16	5	5	HILLS	NONE	#8b5935
485	24	16	6	5	HILLS	NONE	#775036
485	24	16	7	5	HILLS	NONE	#62493a
485	24	16	8	5	PLAINS	ROAD	#cebfb2
485	24	16	9	5	HILLS	NONE	#e5d5b4
485	24	16	0	6	HILLS	NONE	#dbba7d
485	24	16	1	6	HILLS	NONE	#ecd28d
485	24	16	2	6	HILLS	NONE	#daba5f
485	24	16	3	6	HILLS	NONE	#c4934e
485	24	16	4	6	HILLS	NONE	#ad8043
485	24	16	5	6	HILLS	NONE	#8e5b31
485	24	16	6	6	HILLS	NONE	#7f5635
485	24	16	7	6	HILLS	NONE	#664e37
485	24	16	8	6	HILLS	NONE	#8a7461
485	24	16	9	6	HILLS	NONE	#e5d8b7
485	24	16	0	7	HILLS	NONE	#dec997
485	24	16	1	7	HILLS	NONE	#dbbb71
485	24	16	2	7	HILLS	NONE	#e8cb78
485	24	16	3	7	HILLS	NONE	#ce9f54
485	24	16	4	7	HILLS	NONE	#c59954
485	24	16	5	7	HILLS	NONE	#a87d3f
485	24	16	6	7	HILLS	NONE	#825a30
485	24	16	7	7	HILLS	NONE	#5f4431
485	24	16	8	7	HILLS	NONE	#b6a38e
485	24	16	9	7	PLAINS	ROAD	#e8e1ca
485	24	16	0	8	HILLS	NONE	#cbb29a
485	24	16	1	8	HILLS	NONE	#c5a279
485	24	16	2	8	HILLS	NONE	#deb45e
485	24	16	3	8	HILLS	NONE	#d3a752
485	24	16	4	8	HILLS	NONE	#c29045
485	24	16	5	8	HILLS	NONE	#b48342
485	24	16	6	8	HILLS	NONE	#a4793f
485	24	16	7	8	HILLS	NONE	#826138
485	24	16	8	8	HILLS	NONE	#ab9885
485	24	16	9	8	PLAINS	ROAD	#eae3d6
485	24	16	0	9	HILLS	NONE	#c6a986
485	24	16	1	9	HILLS	NONE	#d2aa81
485	24	16	2	9	HILLS	NONE	#deb25e
485	24	16	3	9	HILLS	NONE	#e0b461
485	24	16	4	9	HILLS	NONE	#c59446
485	24	16	5	9	HILLS	NONE	#b58042
485	24	16	6	9	HILLS	NONE	#b28241
485	24	16	7	9	HILLS	NONE	#9d7745
485	24	16	8	9	HILLS	NONE	#a48157
485	24	16	9	9	HILLS	NONE	#c3ac80
484	25	16	0	0	HILLS	NONE	#dbc2a6
484	25	16	1	0	HILLS	NONE	#d8bc7b
484	25	16	2	0	HILLS	NONE	#dbbb58
484	25	16	3	0	HILLS	NONE	#e4c975
484	25	16	4	0	HILLS	NONE	#dac066
484	25	16	5	0	HILLS	NONE	#c9a855
484	25	16	6	0	HILLS	NONE	#ddca6d
484	25	16	7	0	PLAINS	NONE	#c48c7f
484	25	16	8	0	PLAINS	NONE	#983a35
484	25	16	9	0	PLAINS	NONE	#963b36
484	25	16	0	1	HILLS	NONE	#9e7859
484	25	16	1	1	PLAINS	NONE	#eee0d0
484	25	16	2	1	HILLS	NONE	#e4cf85
484	25	16	3	1	HILLS	NONE	#e1c36d
484	25	16	4	1	HILLS	NONE	#dec56f
484	25	16	5	1	HILLS	NONE	#c5a355
484	25	16	6	1	HILLS	NONE	#dfc76d
484	25	16	7	1	PLAINS	NONE	#c68d80
484	25	16	8	1	PLAINS	NONE	#993b35
484	25	16	9	1	PLAINS	NONE	#993c36
484	25	16	0	2	HILLS	NONE	#9d7144
484	25	16	1	2	HILLS	NONE	#cfb9a6
484	25	16	2	2	HILLS	NONE	#eddea9
484	25	16	3	2	HILLS	NONE	#d6b960
484	25	16	4	2	HILLS	NONE	#ddc36c
484	25	16	5	2	HILLS	NONE	#cdad5f
484	25	16	6	2	HILLS	NONE	#c8a957
484	25	16	7	2	PLAINS	NONE	#c68b7f
484	25	16	8	2	PLAINS	NONE	#9c3b35
484	25	16	9	2	PLAINS	NONE	#9d3c36
484	25	16	0	3	HILLS	NONE	#b28543
484	25	16	1	3	HILLS	NONE	#ab845d
484	25	16	2	3	HILLS	NONE	#d3bc88
484	25	16	3	3	HILLS	NONE	#dbc770
484	25	16	4	3	HILLS	NONE	#ceb258
484	25	16	5	3	HILLS	NONE	#ddc67b
484	25	16	6	3	HILLS	NONE	#e1ca6d
484	25	16	7	3	PLAINS	NONE	#c68c7f
484	25	16	8	3	PLAINS	NONE	#993b33
484	25	16	9	3	PLAINS	NONE	#983a33
484	25	16	0	4	HILLS	NONE	#d4b060
484	25	16	1	4	HILLS	NONE	#bc8f55
484	25	16	2	4	HILLS	NONE	#dcc488
484	25	16	3	4	HILLS	NONE	#dfcd83
484	25	16	4	4	HILLS	NONE	#dac76c
484	25	16	5	4	HILLS	NONE	#cbb873
484	25	16	6	4	HILLS	NONE	#a99558
484	25	16	7	4	PLAINS	NONE	#bf887a
484	25	16	8	4	PLAINS	NONE	#993c32
484	25	16	9	4	PLAINS	NONE	#993c34
484	25	16	0	5	HILLS	NONE	#c39d55
484	25	16	1	5	HILLS	NONE	#b58e4b
484	25	16	2	5	HILLS	NONE	#d0b56a
484	25	16	3	5	HILLS	NONE	#dcca81
484	25	16	4	5	HILLS	NONE	#ddd17f
484	25	16	5	5	HILLS	NONE	#d2c87d
484	25	16	6	5	HILLS	NONE	#9c8f59
484	25	16	7	5	PLAINS	NONE	#bc8779
484	25	16	8	5	PLAINS	NONE	#993a33
484	25	16	9	5	PLAINS	NONE	#983933
484	25	16	0	6	HILLS	NONE	#c2a268
484	25	16	1	6	HILLS	NONE	#d8c06d
484	25	16	2	6	HILLS	NONE	#bb9955
484	25	16	3	6	HILLS	NONE	#dac786
484	25	16	4	6	HILLS	NONE	#dfd392
484	25	16	5	6	HILLS	NONE	#d8cf90
484	25	16	6	6	HILLS	NONE	#a19360
484	25	16	7	6	PLAINS	NONE	#bb8377
484	25	16	8	6	PLAINS	NONE	#9a3b33
484	25	16	9	6	PLAINS	NONE	#9c3c35
484	25	16	0	7	HILLS	NONE	#d1c087
484	25	16	1	7	HILLS	NONE	#c7ae6e
484	25	16	2	7	HILLS	NONE	#967841
484	25	16	3	7	HILLS	NONE	#b19a5e
484	25	16	4	7	HILLS	NONE	#d6c775
484	25	16	5	7	HILLS	NONE	#d4c67d
484	25	16	6	7	HILLS	NONE	#8f7a47
484	25	16	7	7	PLAINS	NONE	#bd8479
484	25	16	8	7	PLAINS	NONE	#993b32
484	25	16	9	7	PLAINS	NONE	#993c34
484	25	16	0	8	HILLS	NONE	#e3d5ab
484	25	16	1	8	HILLS	NONE	#c9b16a
484	25	16	2	8	HILLS	NONE	#d7c67d
484	25	16	3	8	HILLS	NONE	#c9bb72
484	25	16	4	8	HILLS	NONE	#cfc574
484	25	16	5	8	HILLS	NONE	#cfca81
484	25	16	6	8	HILLS	NONE	#958754
484	25	16	7	8	PLAINS	NONE	#be887b
484	25	16	8	8	PLAINS	NONE	#973a32
484	25	16	9	8	PLAINS	NONE	#983b33
484	25	16	0	9	HILLS	NONE	#dbcea7
484	25	16	1	9	HILLS	NONE	#ccba6c
484	25	16	2	9	HILLS	NONE	#d2c67b
484	25	16	3	9	HILLS	NONE	#c1b971
484	25	16	4	9	HILLS	NONE	#cecd85
484	25	16	5	9	HILLS	NONE	#d2cb96
484	25	16	6	9	HILLS	NONE	#9d8f61
484	25	16	7	9	PLAINS	NONE	#b87e77
484	25	16	8	9	PLAINS	NONE	#9a3935
484	25	16	9	9	PLAINS	NONE	#973834
483	0	17	0	0	PLAINS	NONE	#732521
483	0	17	1	0	PLAINS	NONE	#742420
483	0	17	2	0	PLAINS	ROAD	#9f6d6a
483	0	17	3	0	WATER	RIVER	#394052
483	0	17	4	0	WATER	RIVER	#30364e
483	0	17	5	0	WATER	RIVER	#2e344a
483	0	17	6	0	MOUNTAINS	NONE	#313238
483	0	17	7	0	HILLS	NONE	#7c5734
483	0	17	8	0	HILLS	NONE	#855f3e
483	0	17	9	0	HILLS	NONE	#604f38
483	0	17	0	1	PLAINS	NONE	#71231f
483	0	17	1	1	PLAINS	NONE	#772722
483	0	17	2	1	PLAINS	ROAD	#a06c6a
483	0	17	3	1	WATER	RIVER	#393f55
483	0	17	4	1	WATER	RIVER	#2e354c
483	0	17	5	1	WATER	RIVER	#2d3446
483	0	17	6	1	HILLS	NONE	#41382f
483	0	17	7	1	HILLS	NONE	#7c552a
483	0	17	8	1	HILLS	NONE	#6e3f22
483	0	17	9	1	HILLS	NONE	#906e41
483	0	17	0	2	PLAINS	NONE	#722420
483	0	17	1	2	PLAINS	NONE	#762620
483	0	17	2	2	PLAINS	ROAD	#a16d6b
483	0	17	3	2	WATER	RIVER	#3b4157
483	0	17	4	2	WATER	RIVER	#2e364c
483	0	17	5	2	WATER	RIVER	#2f313a
483	0	17	6	2	HILLS	NONE	#553e27
483	0	17	7	2	HILLS	NONE	#85582a
483	0	17	8	2	HILLS	NONE	#84572f
483	0	17	9	2	HILLS	NONE	#8c6a48
483	0	17	0	3	PLAINS	NONE	#71231f
483	0	17	1	3	PLAINS	NONE	#752521
483	0	17	2	3	PLAINS	ROAD	#a06b6a
483	0	17	3	3	WATER	RIVER	#383d54
483	0	17	4	3	WATER	RIVER	#2f3846
483	0	17	5	3	HILLS	NONE	#533e32
483	0	17	6	3	HILLS	NONE	#8f6a31
483	0	17	7	3	HILLS	NONE	#815527
483	0	17	8	3	HILLS	NONE	#5a341d
483	0	17	9	3	HILLS	NONE	#6a4f2f
483	0	17	0	4	PLAINS	NONE	#722420
483	0	17	1	4	PLAINS	NONE	#762721
483	0	17	2	4	PLAINS	ROAD	#a36d6c
483	0	17	3	4	WATER	RIVER	#393e56
483	0	17	4	4	WATER	RIVER	#383435
483	0	17	5	4	HILLS	NONE	#704a2d
483	0	17	6	4	HILLS	NONE	#664824
483	0	17	7	4	HILLS	NONE	#6a4d2d
483	0	17	8	4	HILLS	NONE	#553222
483	0	17	9	4	HILLS	NONE	#70512c
483	0	17	0	5	PLAINS	NONE	#752723
483	0	17	1	5	PLAINS	NONE	#752620
483	0	17	2	5	PLAINS	ROAD	#a26e6e
483	0	17	3	5	WATER	RIVER	#393f58
483	0	17	4	5	HILLS	NONE	#534436
483	0	17	5	5	HILLS	NONE	#885b29
483	0	17	6	5	HILLS	NONE	#805a2f
483	0	17	7	5	HILLS	NONE	#643f25
483	0	17	8	5	HILLS	NONE	#805b37
483	0	17	9	5	HILLS	NONE	#85632c
483	0	17	0	6	PLAINS	NONE	#732521
483	0	17	1	6	PLAINS	NONE	#73251f
483	0	17	2	6	PLAINS	ROAD	#a06d6c
483	0	17	3	6	WATER	RIVER	#39405a
483	0	17	4	6	PLAINS	NONE	#4a3831
483	0	17	5	6	HILLS	NONE	#a16b34
483	0	17	6	6	HILLS	NONE	#91662e
483	0	17	7	6	HILLS	NONE	#896137
483	0	17	8	6	HILLS	NONE	#a9813c
483	0	17	9	6	HILLS	NONE	#90622e
483	0	17	0	7	PLAINS	NONE	#732521
483	0	17	1	7	PLAINS	NONE	#742520
483	0	17	2	7	PLAINS	ROAD	#9f6c6b
483	0	17	3	7	WATER	RIVER	#37405a
483	0	17	4	7	HILLS	NONE	#573f2f
483	0	17	5	7	HILLS	NONE	#9f652d
483	0	17	6	7	HILLS	NONE	#a07332
483	0	17	7	7	HILLS	NONE	#845c2e
483	0	17	8	7	HILLS	NONE	#966e2e
483	0	17	9	7	HILLS	NONE	#764424
483	0	17	0	8	PLAINS	NONE	#732521
483	0	17	1	8	PLAINS	NONE	#752420
483	0	17	2	8	PLAINS	ROAD	#a06d6c
483	0	17	3	8	WATER	RIVER	#3d4761
483	0	17	4	8	HILLS	NONE	#5a412f
483	0	17	5	8	HILLS	NONE	#975f31
483	0	17	6	8	HILLS	NONE	#895925
483	0	17	7	8	HILLS	NONE	#7f5436
483	0	17	8	8	HILLS	NONE	#aa8346
483	0	17	9	8	HILLS	NONE	#895c2d
483	0	17	0	9	PLAINS	NONE	#732521
483	0	17	1	9	PLAINS	NONE	#742520
483	0	17	2	9	PLAINS	ROAD	#a06d6c
483	0	17	3	9	WATER	RIVER	#474f6a
483	0	17	4	9	HILLS	NONE	#4c3e34
483	0	17	5	9	HILLS	NONE	#905b31
483	0	17	6	9	HILLS	NONE	#ac7933
483	0	17	7	9	HILLS	NONE	#7f512b
483	0	17	8	9	HILLS	NONE	#af8951
483	0	17	9	9	HILLS	NONE	#996f33
482	1	17	0	0	WATER	RIVER	#262a36
482	1	17	1	0	WATER	RIVER	#242d3f
482	1	17	2	0	WATER	RIVER	#272f42
482	1	17	3	0	WATER	RIVER	#272e40
482	1	17	4	0	WATER	RIVER	#272d3e
482	1	17	5	0	WATER	RIVER	#282e42
482	1	17	6	0	MOUNTAINS	NONE	#292f36
482	1	17	7	0	MOUNTAINS	NONE	#2a2c34
482	1	17	8	0	WATER	RIVER	#282e41
482	1	17	9	0	WATER	RIVER	#283043
482	1	17	0	1	HILLS	NONE	#5e4c2c
482	1	17	1	1	HILLS	NONE	#433a32
482	1	17	2	1	MOUNTAINS	NONE	#2b2e36
482	1	17	3	1	MOUNTAINS	NONE	#2a2f36
482	1	17	4	1	PLAINS	NONE	#3c3633
482	1	17	5	1	HILLS	NONE	#49392f
482	1	17	6	1	HILLS	NONE	#724b29
482	1	17	7	1	HILLS	NONE	#4d3e2d
482	1	17	8	1	WATER	RIVER	#293041
482	1	17	9	1	WATER	RIVER	#2b3245
482	1	17	0	2	HILLS	NONE	#8b662e
482	1	17	1	2	HILLS	NONE	#745028
482	1	17	2	2	HILLS	NONE	#6e4e2f
482	1	17	3	2	HILLS	NONE	#6a4529
482	1	17	4	2	HILLS	NONE	#7c592e
482	1	17	5	2	HILLS	NONE	#634528
482	1	17	6	2	HILLS	NONE	#52422d
482	1	17	7	2	MOUNTAINS	NONE	#373634
482	1	17	8	2	WATER	RIVER	#252c3f
482	1	17	9	2	WATER	RIVER	#282f43
482	1	17	0	3	HILLS	NONE	#70552f
482	1	17	1	3	HILLS	NONE	#593625
482	1	17	2	3	HILLS	NONE	#5b3b29
482	1	17	3	3	HILLS	NONE	#8a612e
482	1	17	4	3	HILLS	NONE	#684d2a
482	1	17	5	3	MOUNTAINS	NONE	#313034
482	1	17	6	3	WATER	RIVER	#2c3543
482	1	17	7	3	WATER	RIVER	#282f44
482	1	17	8	3	WATER	RIVER	#22283e
482	1	17	9	3	WATER	RIVER	#272e40
482	1	17	0	4	HILLS	NONE	#7d562b
482	1	17	1	4	HILLS	NONE	#533524
482	1	17	2	4	HILLS	NONE	#755729
482	1	17	3	4	HILLS	NONE	#7d5e2e
482	1	17	4	4	HILLS	NONE	#3b382f
482	1	17	5	4	PLAINS	NONE	#2a333e
482	1	17	6	4	WATER	RIVER	#273444
482	1	17	7	4	WATER	RIVER	#252e43
482	1	17	8	4	WATER	RIVER	#232b3f
482	1	17	9	4	WATER	RIVER	#272d40
482	1	17	0	5	HILLS	NONE	#7e5831
482	1	17	1	5	HILLS	NONE	#5e3920
482	1	17	2	5	HILLS	NONE	#7e5d2f
482	1	17	3	5	HILLS	NONE	#5a4526
482	1	17	4	5	PLAINS	NONE	#30383c
482	1	17	5	5	PLAINS	NONE	#242d3b
482	1	17	6	5	PLAINS	NONE	#272f41
482	1	17	7	5	WATER	RIVER	#272e41
482	1	17	8	5	PLAINS	NONE	#292e3a
482	1	17	9	5	HILLS	NONE	#433128
482	1	17	0	6	HILLS	NONE	#573824
482	1	17	1	6	HILLS	NONE	#a07842
482	1	17	2	6	HILLS	NONE	#936b2d
482	1	17	3	6	HILLS	NONE	#4d4333
482	1	17	4	6	PLAINS	NONE	#2e3945
482	1	17	5	6	MOUNTAINS	NONE	#252837
482	1	17	6	6	MOUNTAINS	NONE	#222638
482	1	17	7	6	WATER	RIVER	#242737
482	1	17	8	6	WATER	RIVER	#2c313a
482	1	17	9	6	HILLS	NONE	#4d3b2c
482	1	17	0	7	HILLS	NONE	#946b42
482	1	17	1	7	HILLS	NONE	#a58335
482	1	17	2	7	HILLS	NONE	#977036
482	1	17	3	7	HILLS	NONE	#453c34
482	1	17	4	7	WATER	RIVER	#69717d
482	1	17	5	7	PLAINS	ROAD	#7c7f87
482	1	17	6	7	PLAINS	ROAD	#3c4050
482	1	17	7	7	WATER	RIVER	#24293d
482	1	17	8	7	WATER	RIVER	#313f51
482	1	17	9	7	WATER	RIVER	#343b42
482	1	17	0	8	HILLS	NONE	#8a633d
482	1	17	1	8	HILLS	NONE	#a18034
482	1	17	2	8	HILLS	NONE	#95723b
482	1	17	3	8	HILLS	NONE	#4a4135
482	1	17	4	8	WATER	RIVER	#5a6774
482	1	17	5	8	PLAINS	ROAD	#717882
482	1	17	6	8	PLAINS	ROAD	#818690
482	1	17	7	8	PLAINS	ROAD	#8b8f99
482	1	17	8	8	PLAINS	ROAD	#b3b7bd
482	1	17	9	8	PLAINS	ROAD	#b0b5ba
482	1	17	0	9	HILLS	NONE	#683d1f
482	1	17	1	9	HILLS	NONE	#957033
482	1	17	2	9	HILLS	NONE	#997842
482	1	17	3	9	HILLS	NONE	#594d30
482	1	17	4	9	WATER	RIVER	#8c97a1
482	1	17	5	9	WATER	RIVER	#89929f
482	1	17	6	9	WATER	RIVER	#687281
482	1	17	7	9	WATER	RIVER	#717c89
482	1	17	8	9	WATER	RIVER	#606a77
482	1	17	9	9	WATER	RIVER	#697381
481	2	17	0	0	WATER	RIVER	#252c3f
481	2	17	1	0	PLAINS	NONE	#252a3e
481	2	17	2	0	WATER	RIVER	#252c3f
481	2	17	3	0	WATER	RIVER	#252c40
481	2	17	4	0	WATER	RIVER	#22293c
481	2	17	5	0	WATER	RIVER	#232a3e
481	2	17	6	0	WATER	RIVER	#23283c
481	2	17	7	0	PLAINS	NONE	#24273b
481	2	17	8	0	MOUNTAINS	NONE	#222535
481	2	17	9	0	MOUNTAINS	NONE	#242737
481	2	17	0	1	WATER	RIVER	#262d40
481	2	17	1	1	WATER	RIVER	#282e41
481	2	17	2	1	WATER	RIVER	#242b3e
481	2	17	3	1	WATER	RIVER	#242b3c
481	2	17	4	1	PLAINS	NONE	#22293a
481	2	17	5	1	PLAINS	NONE	#252d3e
481	2	17	6	1	WATER	RIVER	#242c3e
481	2	17	7	1	WATER	RIVER	#21283b
481	2	17	8	1	WATER	RIVER	#23293b
481	2	17	9	1	WATER	RIVER	#262b3f
481	2	17	0	2	WATER	RIVER	#262d40
481	2	17	1	2	WATER	RIVER	#242b3e
481	2	17	2	2	WATER	RIVER	#252c40
481	2	17	3	2	WATER	RIVER	#252c3e
481	2	17	4	2	WATER	RIVER	#232a3c
481	2	17	5	2	WATER	RIVER	#262f40
481	2	17	6	2	WATER	RIVER	#283043
481	2	17	7	2	WATER	RIVER	#282f43
481	2	17	8	2	WATER	RIVER	#2b3047
481	2	17	9	2	WATER	RIVER	#2b2f47
481	2	17	0	3	WATER	RIVER	#252c3f
481	2	17	1	3	WATER	RIVER	#272e41
481	2	17	2	3	WATER	RIVER	#282f42
481	2	17	3	3	WATER	RIVER	#282f42
481	2	17	4	3	WATER	RIVER	#252c3f
481	2	17	5	3	WATER	RIVER	#272e41
481	2	17	6	3	WATER	RIVER	#293043
481	2	17	7	3	WATER	RIVER	#282f42
481	2	17	8	3	WATER	RIVER	#2b3245
481	2	17	9	3	WATER	RIVER	#2d3347
481	2	17	0	4	WATER	RIVER	#272d3c
481	2	17	1	4	WATER	RIVER	#293041
481	2	17	2	4	WATER	RIVER	#272e41
481	2	17	3	4	WATER	RIVER	#252e43
481	2	17	4	4	WATER	RIVER	#252d41
481	2	17	5	4	WATER	RIVER	#262d40
481	2	17	6	4	WATER	RIVER	#293144
481	2	17	7	4	WATER	RIVER	#2a3147
481	2	17	8	4	WATER	RIVER	#2d344a
481	2	17	9	4	WATER	RIVER	#2e364b
481	2	17	0	5	HILLS	NONE	#573f2e
481	2	17	1	5	HILLS	NONE	#48403a
481	2	17	2	5	HILLS	NONE	#3b3630
481	2	17	3	5	MOUNTAINS	NONE	#302d2d
481	2	17	4	5	WATER	RIVER	#292830
481	2	17	5	5	WATER	RIVER	#25293a
481	2	17	6	5	WATER	RIVER	#252c40
481	2	17	7	5	WATER	RIVER	#293142
481	2	17	8	5	WATER	RIVER	#2e3647
481	2	17	9	5	WATER	RIVER	#2c3548
481	2	17	0	6	HILLS	NONE	#68482a
481	2	17	1	6	HILLS	NONE	#85632f
481	2	17	2	6	HILLS	NONE	#88662f
481	2	17	3	6	HILLS	NONE	#7e5b2c
481	2	17	4	6	HILLS	NONE	#6f5434
481	2	17	5	6	HILLS	NONE	#403429
481	2	17	6	6	MOUNTAINS	NONE	#373532
481	2	17	7	6	HILLS	NONE	#403a34
481	2	17	8	6	HILLS	NONE	#434135
481	2	17	9	6	WATER	RIVER	#30333b
481	2	17	0	7	HILLS	NONE	#5b492d
481	2	17	1	7	HILLS	NONE	#65401e
481	2	17	2	7	HILLS	NONE	#6c4422
481	2	17	3	7	HILLS	NONE	#a48558
481	2	17	4	7	HILLS	NONE	#9e7e44
481	2	17	5	7	HILLS	NONE	#a38946
481	2	17	6	7	HILLS	NONE	#8d723c
481	2	17	7	7	HILLS	NONE	#7f622c
481	2	17	8	7	HILLS	NONE	#846c33
481	2	17	9	7	HILLS	NONE	#484137
481	2	17	0	8	PLAINS	ROAD	#969394
481	2	17	1	8	HILLS	NONE	#a99c87
481	2	17	2	8	HILLS	NONE	#c6b09e
481	2	17	3	8	HILLS	NONE	#baa690
481	2	17	4	8	HILLS	NONE	#d9ccb0
481	2	17	5	8	HILLS	NONE	#b49e74
481	2	17	6	8	HILLS	NONE	#8a6b31
481	2	17	7	8	HILLS	NONE	#896831
481	2	17	8	8	HILLS	NONE	#987839
481	2	17	9	8	HILLS	NONE	#4e4332
481	2	17	0	9	PLAINS	ROAD	#787675
481	2	17	1	9	HILLS	NONE	#9d8669
481	2	17	2	9	HILLS	NONE	#895f3e
481	2	17	3	9	HILLS	NONE	#927762
481	2	17	4	9	HILLS	NONE	#af925c
481	2	17	5	9	HILLS	NONE	#90724b
481	2	17	6	9	HILLS	NONE	#a28549
481	2	17	7	9	HILLS	NONE	#85652d
481	2	17	8	9	HILLS	NONE	#6a5630
481	2	17	9	9	WATER	RIVER	#282a38
480	3	17	0	0	WATER	RIVER	#252a3e
480	3	17	1	0	WATER	RIVER	#262d41
480	3	17	2	0	WATER	RIVER	#2a3046
480	3	17	3	0	WATER	RIVER	#242b3e
480	3	17	4	0	PLAINS	NONE	#242a3c
480	3	17	5	0	WATER	RIVER	#252b3e
480	3	17	6	0	PLAINS	NONE	#25273a
480	3	17	7	0	PLAINS	NONE	#242739
480	3	17	8	0	MOUNTAINS	NONE	#252837
480	3	17	9	0	PLAINS	NONE	#272a39
480	3	17	0	1	WATER	RIVER	#252b3e
480	3	17	1	1	WATER	RIVER	#262c40
480	3	17	2	1	WATER	RIVER	#252b40
480	3	17	3	1	WATER	RIVER	#272e41
480	3	17	4	1	WATER	RIVER	#252b3f
480	3	17	5	1	WATER	RIVER	#242b3e
480	3	17	6	1	WATER	RIVER	#23293d
480	3	17	7	1	WATER	RIVER	#262c40
480	3	17	8	1	PLAINS	NONE	#242a3d
480	3	17	9	1	PLAINS	NONE	#23293b
480	3	17	0	2	WATER	RIVER	#282f43
480	3	17	1	2	WATER	RIVER	#21273b
480	3	17	2	2	WATER	RIVER	#272d41
480	3	17	3	2	WATER	RIVER	#282f42
480	3	17	4	2	WATER	RIVER	#272e41
480	3	17	5	2	WATER	RIVER	#262d40
480	3	17	6	2	WATER	RIVER	#242b3e
480	3	17	7	2	WATER	RIVER	#282e41
